pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment
FF,7/26/2019,96.8,-1.0439,6.5113,Max Kepler,596146,656302,null,foul,n/a,n/a,n/a,n/a,3,null,R,L,R,CWS,MIN,S,null,null,1,0,2019,0.2236,0.9971,0.2863,3.187,null,null,null,0,1,Top,null,null,n/a,n/a,543510,n/a,190727_001126,3.0218,-140.9827,-5.5716,2.3634,27.2243,-18.1691,3.41,1.64,190,72.1,31,96.44,2420,5.7,567313,656302,543510,547989,570560,660162,572365,445055,641553,544725,54.7997,null,null,null,null,null,null,null,1,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard
FF,7/26/2019,96.1,-0.9662,6.5885,Max Kepler,596146,656302,null,ball,n/a,n/a,n/a,n/a,12,null,R,L,R,CWS,MIN,B,null,null,0,0,2019,0.27,1.1114,1.6385,3.3572,null,null,null,0,1,Top,null,null,n/a,n/a,543510,n/a,190727_001110,6.2363,-139.782,-5.434,2.2695,27.5184,-16.9231,3.5256,1.7479,null,null,null,95.604,2450,5.744,567313,656302,543510,547989,570560,660162,572365,445055,641553,544725,54.7554,null,null,null,null,null,null,null,1,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard
CH,7/25/2019,86.9,-1.7246,6.0615,Max Kepler,596146,614179,walk,ball,n/a,n/a,n/a,n/a,12,Max Kepler walks.  ,R,L,R,CWS,MIN,B,null,null,3,2,2019,-0.5082,1.0037,0.1363,3.5797,null,621439,null,2,8,Top,null,null,n/a,n/a,543510,n/a,190726_024532,5.4871,-126.5865,-1.8961,-6.4568,22.2796,-21.1876,3.3015,1.64,null,null,null,87.345,1890,6.206,567312,614179,543510,547989,570560,660162,572365,445055,641553,544725,54.2936,null,null,0.7,1,0,0,null,66,6,Changeup,3,10,10,3,10,3,10,3,Infield shift,Standard
FF,7/25/2019,96.6,-1.4512,6.2489,Max Kepler,596146,614179,null,ball,n/a,n/a,n/a,n/a,11,null,R,L,R,CWS,MIN,B,null,null,2,2,2019,-0.3114,1.365,-0.8595,3.9954,null,621439,null,2,8,Top,null,null,n/a,n/a,543510,n/a,190726_024507,2.2497,-140.7135,-3.5509,-4.5337,26.5883,-13.6946,3.4227,1.64,null,null,null,96.511,2197,5.81,567312,614179,543510,547989,570560,660162,572365,445055,641553,544725,54.689,null,null,null,null,null,null,null,66,5,4-Seam Fastball,3,10,10,3,10,3,10,3,Infield shift,Standard
FF,7/25/2019,96.1,-1.616,6.232,Max Kepler,596146,614179,null,ball,n/a,n/a,n/a,n/a,11,null,R,L,R,CWS,MIN,B,null,null,1,2,2019,-0.2442,1.3768,-0.0284,4.9617,null,621439,null,2,8,Top,null,null,n/a,n/a,543510,n/a,190726_024443,4.7075,-139.9902,-0.8943,-4.1156,27.9216,-14.2998,3.3171,1.64,null,null,null,95.81,2200,5.803,567312,614179,543510,547989,570560,660162,572365,445055,641553,544725,54.6962,null,null,null,null,null,null,null,66,4,4-Seam Fastball,3,10,10,3,10,3,10,3,Infield shift,Standard
CH,7/25/2019,87.2,-1.9173,5.9971,Max Kepler,596146,614179,null,foul,n/a,n/a,n/a,n/a,9,null,R,L,R,CWS,MIN,S,null,null,1,1,2019,-0.6961,0.9671,0.7073,1.5615,null,621439,null,2,8,Top,null,null,n/a,n/a,543510,n/a,190726_024415,7.6672,-126.718,-6.4808,-8.8418,22.4464,-20.8292,3.4,1.64,164,64,34.9,87.119,2095,6.016,567312,614179,543510,547989,570560,660162,572365,445055,641553,544725,54.4832,null,null,null,null,null,null,null,66,3,Changeup,3,10,10,3,10,3,10,3,Infield shift,Standard
FF,7/25/2019,96.3,-1.6861,6.2777,Max Kepler,596146,614179,null,ball,n/a,n/a,n/a,n/a,11,null,R,L,R,CWS,MIN,B,null,null,0,1,2019,-0.5194,1.3378,-1.0818,4.4386,null,621439,null,2,8,Top,null,null,n/a,n/a,543510,n/a,190726_024351,2.7445,-140.2006,-2.3113,-7.361,29.9105,-14.4544,3.3244,1.64,null,null,null,95.926,2271,5.92,567312,614179,543510,547989,570560,660162,572365,445055,641553,544725,54.5792,null,null,null,null,null,null,null,66,2,4-Seam Fastball,3,10,10,3,10,3,10,3,Infield shift,Standard
FF,7/25/2019,96,-1.5769,6.2282,Max Kepler,596146,614179,null,foul,n/a,n/a,n/a,n/a,6,null,R,L,R,CWS,MIN,S,null,null,0,0,2019,-0.3289,1.3335,0.8053,2.6096,null,621439,null,2,8,Top,null,null,n/a,n/a,543510,n/a,190726_024322,6.9861,-139.495,-6.8958,-5.7966,31.0366,-13.6723,3.33,1.6,224,94.3,14.2,95.375,2225,5.982,567312,614179,543510,547989,570560,660162,572365,445055,641553,544725,54.5172,null,null,null,null,null,null,null,66,1,4-Seam Fastball,3,10,10,3,10,3,10,3,Infield shift,Standard
SI,7/25/2019,96.7,-2.9112,6.032,Max Kepler,596146,622772,field_out,hit_into_play,n/a,n/a,n/a,n/a,7,Max Kepler grounds out; second baseman Yolmer Sanchez to first baseman Jose Abreu.   Byron Buxton to 3rd.  ,R,L,R,CWS,MIN,X,4,ground_ball,1,1,2019,-1.1684,0.5703,-0.6965,1.8708,null,621439,null,1,6,Top,153.83,149.42,n/a,n/a,543510,n/a,190726_020548,8.7108,-140.6259,-6.9599,-17.7148,29.709,-23.1288,3.3189,1.64,96,102.7,3.1,97.977,2108,6.889,567312,622772,543510,547989,570560,660162,572365,445055,641553,544725,53.6105,0.548,0.501,0,1,0,0,4,49,3,Sinker,2,9,9,2,9,2,9,2,Standard,Standard
CH,7/25/2019,88.6,-2.9572,6.0718,Max Kepler,596146,622772,null,called_strike,n/a,n/a,n/a,n/a,5,null,R,L,R,CWS,MIN,S,null,null,1,0,2019,-0.9334,0.9692,0.0768,2.3307,null,621439,null,1,6,Top,null,null,n/a,n/a,543510,n/a,190726_020521,9.5413,-128.8102,-5.2559,-12.5296,24.3649,-20.2061,3.2145,1.64,null,null,null,90.116,1729,7.067,567312,622772,543510,547989,570560,660162,572365,445055,641553,544725,53.433,null,null,null,null,null,null,null,49,2,Changeup,2,9,9,2,9,2,9,2,Standard,Standard
SI,7/25/2019,98.4,-2.8183,6.0594,Max Kepler,596146,622772,null,ball,n/a,n/a,n/a,n/a,13,null,R,L,R,CWS,MIN,B,null,null,0,0,2019,-1.3989,0.6183,-0.8205,1.5175,null,621439,null,1,6,Top,null,null,n/a,n/a,543510,n/a,190726_020459,8.8041,-143.0443,-8.3957,-21.5479,32.2231,-21.8198,3.279,1.64,null,null,null,99.39,2183,6.841,567312,622772,543510,547989,570560,660162,572365,445055,641553,544725,53.6588,null,null,null,null,null,null,null,49,1,Sinker,2,9,9,2,9,2,9,2,Infield shift,Standard
FF,7/25/2019,92,-1.5642,6.4792,Max Kepler,596146,608337,home_run,hit_into_play_score,n/a,n/a,n/a,n/a,5,Max Kepler homers (26) on a fly ball to right center field.    Byron Buxton scores.  ,R,L,R,CWS,MIN,X,null,fly_ball,0,1,2019,-0.8194,1.5403,-0.266,2.8511,null,null,621439,1,5,Top,175.63,33.13,n/a,n/a,543510,n/a,190726_013204,5.1349,-133.8825,-6.8321,-11.0698,27.1915,-12.1216,3.4,1.64,399,100.4,28.7,92.968,2338,6.728,567312,608337,543510,547989,570560,660162,572365,445055,641553,544725,53.7718,0.665,1.214,2,1,0,3,6,34,2,4-Seam Fastball,1,3,3,1,3,1,3,1,Infield shift,Standard
FF,7/25/2019,91.8,-1.5836,6.4618,Max Kepler,596146,608337,null,called_strike,n/a,n/a,n/a,n/a,8,null,R,L,R,CWS,MIN,S,null,null,0,0,2019,-0.8216,1.7414,-0.0763,1.7964,null,null,621439,1,5,Top,null,null,n/a,n/a,543510,n/a,190726_013126,5.6932,-133.3586,-9.8988,-11.2229,28.0927,-9.022,3.2308,1.64,null,null,null,92.837,2297,6.951,567312,608337,543510,547989,570560,660162,572365,445055,641553,544725,53.5482,null,null,null,null,null,null,null,34,1,4-Seam Fastball,1,3,3,1,3,1,3,1,Infield shift,Standard
FF,7/25/2019,94.9,-1.43,6.4724,Max Kepler,596146,608337,walk,ball,n/a,n/a,n/a,n/a,13,Max Kepler walks.  ,R,L,R,CWS,MIN,B,null,null,3,0,2019,-0.6827,1.4897,-1.3342,2.2422,null,null,null,1,3,Top,null,null,n/a,n/a,543510,n/a,190726_005153,1.8082,-138.1383,-8.9138,-9.2802,26.6714,-11.1352,3.39,1.64,null,null,null,96.145,2376,6.69,567312,608337,543510,547989,570560,660162,572365,445055,641553,544725,53.81,null,null,0.7,1,0,0,null,18,4,4-Seam Fastball,1,1,1,1,1,1,1,1,Infield shift,Standard
CH,7/25/2019,81.5,-1.4577,6.4285,Max Kepler,596146,608337,null,ball,n/a,n/a,n/a,n/a,13,null,R,L,R,CWS,MIN,B,null,null,2,0,2019,-0.7661,1.0147,-0.3858,0.618,null,null,null,1,3,Top,null,null,n/a,n/a,543510,n/a,190726_005134,3.949,-118.4983,-8.5701,-8.091,20.8567,-21.0425,3.3399,1.64,null,null,null,82.59,1424,6.886,567312,608337,543510,547989,570560,660162,572365,445055,641553,544725,53.614,null,null,null,null,null,null,null,18,3,Changeup,1,1,1,1,1,1,1,1,Infield shift,Standard
SL,7/25/2019,85.1,-1.5698,6.4318,Max Kepler,596146,608337,null,ball,n/a,n/a,n/a,n/a,14,null,R,L,R,CWS,MIN,B,null,null,1,0,2019,0.3047,0.5139,1.0312,1.2823,null,null,null,1,3,Top,null,null,n/a,n/a,543510,n/a,190726_005112,5.4897,-123.7397,-6.8289,2.1336,22.7444,-25.8173,3.4602,1.64,null,null,null,85.337,2128,6.308,567312,608337,543510,547989,570560,660162,572365,445055,641553,544725,54.1912,null,null,null,null,null,null,null,18,2,Slider,1,1,1,1,1,1,1,1,Infield shift,Standard
FF,7/25/2019,94,-1.3806,6.417,Max Kepler,596146,608337,null,ball,n/a,n/a,n/a,n/a,12,null,R,L,R,CWS,MIN,B,null,null,0,0,2019,-0.6253,1.3622,0.9277,3.1747,null,null,null,1,3,Top,null,null,n/a,n/a,543510,n/a,190726_005055,7.4683,-136.8304,-5.8495,-9.5682,28.3361,-13.6645,3.2498,1.64,null,null,null,95.2,2378,6.829,567312,608337,543510,547989,570560,660162,572365,445055,641553,544725,53.6705,null,null,null,null,null,null,null,18,1,4-Seam Fastball,1,1,1,1,1,1,1,1,Infield shift,Standard
CH,7/25/2019,82.4,-1.4426,6.5008,Max Kepler,596146,608337,field_out,hit_into_play,n/a,n/a,n/a,n/a,4,Max Kepler flies out to right fielder Leury Garcia.  ,R,L,R,CWS,MIN,X,9,fly_ball,0,1,2019,-1.1342,1.0981,-0.6787,2.5796,null,null,null,0,1,Top,173.2,74.53,n/a,n/a,543510,n/a,190726_001202,3.9921,-119.9513,-4.59,-11.8396,22.7862,-20.7689,3.253,1.64,315,84.4,33.7,83.055,1542,6.663,567312,608337,543510,547989,570560,660162,572365,445055,641553,544725,53.8364,0.022,0.012,0,1,0,0,3,1,2,Changeup,0,0,0,0,0,0,0,0,Infield shift,Standard
FF,7/25/2019,94.2,-1.4183,6.4771,Max Kepler,596146,608337,null,swinging_strike,n/a,n/a,n/a,n/a,11,null,R,L,R,CWS,MIN,S,null,null,0,0,2019,-0.9187,1.4064,-0.0491,3.5799,null,null,null,0,1,Top,null,null,n/a,n/a,543510,n/a,190726_001134,5.7093,-137.2107,-5.1424,-13.055,26.6521,-13.0498,3.3568,1.64,null,null,null,95.866,2329,6.923,567312,608337,543510,547989,570560,660162,572365,445055,641553,544725,53.5769,null,null,null,null,null,null,null,1,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard
FF,7/24/2019,96.4,0.5433,6.0949,Max Kepler,596146,547973,field_out,hit_into_play,n/a,n/a,n/a,n/a,6,Max Kepler flies out to right fielder Aaron Judge.  ,R,L,L,MIN,NYY,X,9,fly_ball,0,1,2019,0.5209,1.4057,0.4356,2.1372,null,null,null,0,9,Bot,202.08,78.24,n/a,n/a,519222,n/a,190725_033016,-1.4944,-140.4364,-8.3087,7.328,28.1802,-11.7162,3.3556,1.5301,335,90.6,35.3,97.634,2408,6.67,567013,547973,519222,518934,650402,570482,544369,643565,543305,592450,53.8291,0.072,0.129,0,1,0,0,3,79,2,4-Seam Fastball,7,10,7,10,10,7,7,10,Standard,Standard
FF,7/24/2019,96.6,0.7316,6.0877,Max Kepler,596146,547973,null,swinging_strike,n/a,n/a,n/a,n/a,4,null,R,L,L,MIN,NYY,S,null,null,0,0,2019,0.2862,1.3943,-0.7335,2.2889,null,null,null,0,9,Bot,null,null,n/a,n/a,519222,n/a,190725_032944,-4.6132,-140.7228,-7.9294,4.8275,28.4415,-11.7668,3.38,1.64,null,null,null,98.061,2481,6.807,567013,547973,519222,518934,650402,570482,544369,643565,543305,592450,53.6921,null,null,null,null,null,null,null,79,1,4-Seam Fastball,7,10,7,10,10,7,7,10,Standard,Standard
FF,7/23/2019,96.9,-1.7973,6.0269,Max Kepler,596146,643338,field_out,hit_into_play,n/a,n/a,n/a,n/a,13,Max Kepler lines out sharply to center fielder Aaron Hicks.  ,R,L,R,MIN,NYY,X,8,line_drive,2,1,2019,-0.7281,1.3244,-0.8534,2.1912,503556,501303,641598,2,10,Bot,88.03,44.6,n/a,n/a,519222,n/a,190724_051400,4.2421,-141.0227,-7.8439,-10.8002,31.2651,-12.6906,3.4,1.7694,375,103,16.6,97.789,2503,6.728,567012,643338,519222,518934,650402,570482,544369,643565,543305,592450,53.7717,0.55,0.636,0,1,0,0,5,109,4,4-Seam Fastball,12,14,12,14,14,12,12,14,Strategic,Standard
FF,7/23/2019,97.2,-1.758,6.0217,Max Kepler,596146,643338,null,ball,n/a,n/a,n/a,n/a,7,null,R,L,R,MIN,NYY,B,null,null,1,1,2019,-0.8476,1.5395,-0.3287,1.5438,503556,501303,641598,2,10,Bot,null,null,n/a,n/a,519222,n/a,190724_051326,5.856,-141.3207,-10.1527,-12.8552,31.0342,-9.1157,3.3208,1.6163,null,null,null,98.187,2526,6.809,567012,643338,519222,518934,650402,570482,544369,643565,543305,592450,53.6906,null,null,null,null,null,null,null,109,3,4-Seam Fastball,12,14,12,14,14,12,12,14,Strategic,Standard
FF,7/23/2019,96.3,-1.6675,6.0019,Max Kepler,596146,643338,null,called_strike,n/a,n/a,n/a,n/a,8,null,R,L,R,MIN,NYY,S,null,null,1,0,2019,-0.794,1.3744,-0.1729,2.0081,503556,501303,641598,2,10,Bot,null,null,n/a,n/a,519222,n/a,190724_051259,5.8433,-140.0803,-8.2764,-11.8875,29.8785,-12.1728,3.4687,1.6504,null,null,null,97.293,2462,6.748,567012,643338,519222,518934,650402,570482,544369,643565,543305,592450,53.7518,null,null,null,null,null,null,null,109,2,4-Seam Fastball,12,14,12,14,14,12,12,14,Strategic,Standard
FF,7/23/2019,97.2,-1.9501,6.0391,Max Kepler,596146,643338,null,ball,n/a,n/a,n/a,n/a,11,null,R,L,R,MIN,NYY,B,null,null,0,0,2019,-0.7177,1.492,-0.8963,2.9962,503556,501303,641598,2,10,Bot,null,null,n/a,n/a,519222,n/a,190724_051235,4.5197,-141.6128,-6.1737,-10.7657,30.0749,-10.6638,3.4516,1.6679,null,null,null,98.231,2490,6.646,567012,643338,519222,518934,650402,570482,544369,643565,543305,592450,53.8537,null,null,null,null,null,null,null,109,1,4-Seam Fastball,12,14,12,14,14,12,12,14,Strategic,Standard
FF,7/23/2019,96.3,0.5049,6.1668,Max Kepler,596146,547973,walk,ball,n/a,n/a,n/a,n/a,12,Max Kepler walks.   Ehire Adrianza to 3rd.    Mitch Garver to 2nd.  ,R,L,L,MIN,NYY,B,null,null,3,2,2019,0.4459,1.3926,1.3117,2.9432,null,501303,641598,0,9,Bot,null,null,n/a,n/a,519222,n/a,190724_043227,1.1248,-140.3892,-6.3302,5.7947,29.8343,-12.1615,3.3386,1.5684,null,null,null,97.772,2380,6.883,567012,547973,519222,518934,650402,570482,544369,643565,543305,592450,53.6167,null,null,0.7,1,0,0,null,94,6,4-Seam Fastball,11,12,11,12,12,11,11,12,Standard,Standard
FF,7/23/2019,97,0.5506,6.1071,Max Kepler,596146,547973,null,foul,n/a,n/a,n/a,n/a,14,null,R,L,L,MIN,NYY,S,null,null,3,1,2019,0.6942,1.4516,0.4361,1.5142,null,501303,641598,0,9,Bot,null,null,n/a,n/a,519222,n/a,190724_043153,-1.947,-141.04,-10.2204,9.881,32.4374,-10.2854,3.4303,1.64,null,null,null,97.964,2429,6.9,567012,547973,519222,518934,650402,570482,544369,643565,543305,592450,53.599,null,null,null,null,null,null,null,94,5,4-Seam Fastball,11,12,11,12,12,11,11,12,Standard,Standard
FF,7/23/2019,96.3,0.4672,6.1755,Max Kepler,596146,547973,null,called_strike,n/a,n/a,n/a,n/a,8,null,R,L,L,MIN,NYY,S,null,null,3,0,2019,0.317,1.5103,-0.1507,2.1339,null,501303,641598,0,9,Bot,null,null,n/a,n/a,519222,n/a,190724_043044,-2.3969,-140.1268,-8.7485,4.7771,30.1408,-10.1674,3.3594,1.6874,null,null,null,97.453,2398,6.836,567012,547973,519222,518934,650402,570482,544369,643565,543305,592450,53.6633,null,null,null,null,null,null,null,94,4,4-Seam Fastball,11,12,11,12,12,11,11,12,Standard,Standard
SL,7/23/2019,83.6,0.3791,6.1531,Max Kepler,596146,547973,null,blocked_ball,n/a,n/a,n/a,n/a,13,null,R,L,L,MIN,NYY,B,null,null,2,0,2019,-0.8257,0.4239,-0.9963,0.6177,null,501303,641598,0,9,Bot,null,null,n/a,n/a,519222,n/a,190724_043013,-1.5339,-121.7556,-7.3301,-8.1458,21.1613,-26.7506,3.4312,1.6998,null,null,null,84.85,null,6.799,567012,547973,519222,518934,650402,570482,544369,643565,543305,592450,53.7003,null,null,null,null,null,null,null,94,3,Slider,11,12,11,12,12,11,11,12,Standard,Standard
FF,7/23/2019,95.1,0.4205,6.0593,Max Kepler,596146,547973,null,blocked_ball,n/a,n/a,n/a,n/a,14,null,R,L,L,MIN,NYY,B,null,null,1,0,2019,0.3765,1.4485,0.0795,0.3096,null,501303,641598,0,9,Bot,null,null,n/a,n/a,519222,n/a,190724_042845,-1.7744,-138.1395,-12.8959,5.3136,28.1034,-10.6656,3.4322,1.6633,null,null,null,96.411,2368,6.942,567012,547973,519222,518934,650402,570482,544369,643565,543305,592450,53.5573,null,null,null,null,null,null,null,94,2,4-Seam Fastball,11,12,11,12,12,11,11,12,Standard,Standard
FF,7/23/2019,97.1,0.5248,6.1321,Max Kepler,596146,547973,null,ball,n/a,n/a,n/a,n/a,14,null,R,L,L,MIN,NYY,B,null,null,0,0,2019,0.4428,1.3394,1.7237,2.4448,null,501303,641598,0,9,Bot,null,null,n/a,n/a,519222,n/a,190724_042759,2.2017,-141.3812,-7.5435,5.5781,29.8652,-12.4833,3.4,1.7005,null,null,null,98.184,2477,6.701,567012,547973,519222,518934,650402,570482,544369,643565,543305,592450,53.7982,null,null,null,null,null,null,null,94,1,4-Seam Fastball,11,12,11,12,12,11,11,12,Standard,Standard
CH,7/23/2019,91.5,-1.6249,5.6717,Max Kepler,596146,592454,strikeout,swinging_strike,n/a,n/a,n/a,n/a,7,Max Kepler strikes out swinging.  ,R,L,R,MIN,NYY,S,2,null,1,2,2019,-1.0195,0.5678,-0.3789,2.0802,null,null,null,1,7,Bot,null,null,n/a,n/a,596142,n/a,190724_031309,5.4126,-133.2432,-4.5146,-13.4323,26.2718,-24.5774,3.4,1.6909,null,null,null,92.559,1506,6.697,567012,592454,596142,572228,650402,570482,544369,643565,543305,592450,53.8023,null,null,0,1,0,0,null,70,6,Changeup,9,5,9,5,5,9,9,5,Infield shift,Standard
FF,7/23/2019,96.3,-1.5831,5.8228,Max Kepler,596146,592454,null,ball,n/a,n/a,n/a,n/a,11,null,R,L,R,MIN,NYY,B,null,null,0,2,2019,-0.2164,1.116,-0.9571,5.1207,null,null,null,1,7,Bot,null,null,n/a,n/a,596142,n/a,190724_031241,2.1991,-140.4572,1.0598,-3.3974,28.1982,-17.3042,3.4,1.6752,null,null,null,98.254,2205,7.008,567012,592454,596142,572228,650402,570482,544369,643565,543305,592450,53.492,null,null,null,null,null,null,null,70,5,4-Seam Fastball,9,5,9,5,5,9,9,5,Infield shift,Standard
CH,7/23/2019,91.1,-2.0238,5.4722,Max Kepler,596146,592454,null,foul,n/a,n/a,n/a,n/a,13,null,R,L,R,MIN,NYY,S,null,null,0,2,2019,-1.0808,0.1755,-0.7906,1.0616,null,null,null,1,7,Bot,null,null,n/a,n/a,596142,n/a,190724_031212,5.5131,-132.7407,-5.6904,-14.1348,25.564,-29.1277,3.3518,1.64,4,75.6,-16.1,92.449,1478,6.798,567012,592454,596142,572228,650402,570482,544369,643565,543305,592450,53.7013,null,null,null,null,null,null,null,70,4,Changeup,9,5,9,5,5,9,9,5,Infield shift,Standard
CH,7/23/2019,90.3,-2.0022,5.6016,Max Kepler,596146,592454,null,foul,n/a,n/a,n/a,n/a,4,null,R,L,R,MIN,NYY,S,null,null,0,2,2019,-1.0205,0.2707,-0.5902,2.7821,null,null,null,1,7,Bot,null,null,n/a,n/a,596142,n/a,190724_031143,5.724,-131.5148,-1.7508,-13.0727,23.5783,-28.8391,3.3573,1.64,131,73.8,17.9,91.325,1330,6.517,567012,592454,596142,572228,650402,570482,544369,643565,543305,592450,53.9821,null,null,null,null,null,null,null,70,3,Changeup,9,5,9,5,5,9,9,5,Infield shift,Standard
CH,7/23/2019,92.3,-1.8841,5.5056,Max Kepler,596146,592454,null,foul,n/a,n/a,n/a,n/a,8,null,R,L,R,MIN,NYY,S,null,null,0,1,2019,-1.0332,0.6215,-0.1291,1.852,null,null,null,1,7,Bot,null,null,n/a,n/a,596142,n/a,190724_031116,6.845,-134.3908,-4.9568,-14.218,27.119,-23.6249,3.3501,1.6463,2,75,-40.3,93.694,1485,6.923,567012,592454,596142,572228,650402,570482,544369,643565,543305,592450,53.5761,null,null,null,null,null,null,null,70,2,Changeup,9,5,9,5,5,9,9,5,Infield shift,Standard
FF,7/23/2019,95.9,-1.3806,5.8197,Max Kepler,596146,592454,null,called_strike,n/a,n/a,n/a,n/a,1,null,R,L,R,MIN,NYY,S,null,null,0,0,2019,-0.4857,1.3459,-0.7672,2.8946,null,null,null,1,7,Bot,null,null,n/a,n/a,596142,n/a,190724_031055,2.8059,-139.7623,-5.4079,-7.1798,29.8,-12.9431,3.3131,1.548,null,null,null,97.869,2320,7.196,567012,592454,596142,572228,650402,570482,544369,643565,543305,592450,53.3035,null,null,null,null,null,null,null,70,1,4-Seam Fastball,9,5,9,5,5,9,9,5,Infield shift,Standard
CH,7/23/2019,82.1,-2.2208,5.5842,Max Kepler,596146,571735,field_out,hit_into_play,n/a,n/a,n/a,n/a,13,Max Kepler grounds out; second baseman Gleyber Torres to first baseman Luke Voit.   Jason Castro to 2nd.  ,R,L,R,MIN,NYY,X,4,ground_ball,2,1,2019,-0.9917,0.3633,-0.903,1.9796,null,null,488771,0,5,Bot,159.88,163.35,n/a,n/a,596142,n/a,190724_022913,4.9191,-119.5851,-2.3784,-10.466,21.5416,-28.4331,3.5077,1.64,3,87.8,-34.2,82.586,1622,6.413,567012,571735,596142,572228,650402,570482,544369,643565,543305,592450,54.0863,0.065,0.068,0,1,0,0,2,52,4,Changeup,8,5,8,5,5,8,8,5,Infield shift,Standard
CH,7/23/2019,80.7,-2.1991,5.5878,Max Kepler,596146,571735,null,ball,n/a,n/a,n/a,n/a,13,null,R,L,R,MIN,NYY,B,null,null,1,1,2019,-1.099,0.7358,-1.0357,1.1477,null,null,488771,0,5,Bot,null,null,n/a,n/a,596142,n/a,190724_022841,4.6983,-117.571,-4.7237,-11.0947,19.7941,-24.6678,3.4601,1.7623,null,null,null,81.371,1707,6.429,567012,571735,596142,572228,650402,570482,544369,643565,543305,592450,54.0704,null,null,null,null,null,null,null,52,3,Changeup,8,5,8,5,5,8,8,5,Infield shift,Standard
CH,7/23/2019,82.1,-2.1383,5.6321,Max Kepler,596146,571735,null,called_strike,n/a,n/a,n/a,n/a,9,null,R,L,R,MIN,NYY,S,null,null,1,0,2019,-0.901,0.7787,0.4253,2.1069,null,null,488771,0,5,Bot,null,null,n/a,n/a,596142,n/a,190724_022819,7.5761,-119.4875,-3.0218,-10.038,20.577,-24.293,3.5194,1.8224,null,null,null,82.737,1852,6.468,567012,571735,596142,572228,650402,570482,544369,643565,543305,592450,54.0312,null,null,null,null,null,null,null,52,2,Changeup,8,5,8,5,5,8,8,5,Infield shift,Standard
CH,7/23/2019,81.8,-2.1042,5.627,Max Kepler,596146,571735,null,ball,n/a,n/a,n/a,n/a,14,null,R,L,R,MIN,NYY,B,null,null,0,0,2019,-1.1027,0.9192,0.4922,1.2046,null,null,488771,0,5,Bot,null,null,n/a,n/a,596142,n/a,190724_022757,8.0052,-118.8778,-5.2323,-11.9652,20.6962,-22.6394,3.526,1.7986,null,null,null,82.284,1939,6.479,567012,571735,596142,572228,650402,570482,544369,643565,543305,592450,54.02,null,null,null,null,null,null,null,52,1,Changeup,8,5,8,5,5,8,8,5,Infield shift,Standard
FF,7/23/2019,93.6,-1.8141,5.5485,Max Kepler,596146,593334,field_out,hit_into_play,n/a,n/a,n/a,n/a,4,Max Kepler flies out to left fielder Mike Tauchman.  ,R,L,R,MIN,NYY,X,7,fly_ball,0,1,2019,-0.969,1.0002,-0.4205,2.431,null,null,488771,0,4,Bot,75.98,60.46,n/a,n/a,596142,n/a,190724_014931,5.6466,-136.2213,-4.5016,-13.0617,26.3981,-19.1611,3.4773,1.64,347,95.1,38.1,93.357,2480,5.875,567012,593334,596142,572228,650402,570482,544369,643565,543305,592450,54.6243,0.108,0.186,0,1,0,0,3,37,2,4-Seam Fastball,4,2,4,2,2,4,4,2,Infield shift,Standard
FF,7/23/2019,93.3,-1.9609,5.5687,Max Kepler,596146,593334,null,foul,n/a,n/a,n/a,n/a,14,null,R,L,R,MIN,NYY,S,null,null,0,0,2019,-0.7211,0.7843,0.036,1.3764,null,null,488771,0,4,Bot,null,null,n/a,n/a,596142,n/a,190724_014852,6.6626,-135.6647,-6.7339,-10.1875,26.85,-21.4048,3.4877,1.64,null,null,null,93.165,2325,6.038,567012,593334,596142,572228,650402,570482,544369,643565,543305,592450,54.4617,null,null,null,null,null,null,null,37,1,4-Seam Fastball,4,2,4,2,2,4,4,2,Infield shift,Standard
